	value	noise	anomCode
1169	-0.29504743	F	0
1170	-0.11444085	F	0
1171	-0.03959951	F	0
1172	-0.26311117	F	0
1173	-0.18665601	F	0
1174	-0.29249445	F	0
1175	-0.1776898	F	0
1176	-0.20646928	F	0
1177	0.22508495	F	0
1178	-0.05103087	F	0
1179	-0.08866696	F	0
1180	0.25075507	F	0
1181	0.09232175	F	0
1182	0.049439088	F	0
1183	-0.040064096	F	0
1184	0.08863444	F	0
1185	0.046005134	F	0
1186	0.16264746	F	0
1187	0.2984532	F	0
1188	0.21083272	F	0
1189	0.18507437	F	0
1190	-0.15527432	F	0
1191	0.005367488	F	0
1192	0.05487433	F	0
1193	-0.14328896	F	0
1194	-0.05714658	F	0
1195	0.1685174	F	0
1196	0.22391078	F	0
1197	0.12650873	F	0
1198	0.11014977	F	0
1199	0.08293494	F	0
1200	0.23555924	F	0
1201	0.045803703	F	0
1202	-0.045606084	F	0
1203	0.20378736	F	0
1204	-0.17540085	F	0
1205	0.15055984	F	0
1206	0.27874765	F	0
1207	0.08442259	F	0
1208	-0.053726483	F	0
1209	0.0720994	F	0
1210	-0.008011649	F	0
1211	0.15979005	F	0
1212	0.10565303	F	0
1213	0.10462015	F	0
1214	0.05384698	F	0
1215	0.28453305	F	0
1216	0.08598124	F	0
1217	0.25783706	F	0
1218	0.077881336	F	0
1219	0.20282131	F	0
1220	-0.034869224	F	0
1221	0.12523593	F	0
1222	0.13990098	F	0
1223	0.21351656	F	0
1224	-0.10573893	F	0
1225	-0.18067552	F	0
1226	-0.26570353	F	0
1227	-4.63E-04	F	0
1228	-0.133521	F	0
1229	0.064914435	F	0
1230	-0.1162896	F	0
1231	-0.08569043	F	0
1232	-0.17423487	F	0
1233	0.099867515	F	0
1234	0.13932532	F	0
1235	-0.23902534	F	0
1236	0.15763867	F	0
1237	0.10988574	F	0
1238	0.20962778	F	0
1239	0.061526414	F	0
1240	0.062995754	F	0
1241	-0.08017453	F	0
1242	0.22484522	F	0
1243	-0.20664845	F	0
1244	-0.254734	F	0
1245	-0.22133711	F	0
1246	-0.017662767	F	0
1247	-0.030352203	F	0
1248	-0.061506163	F	0
1249	0.10863687	F	0
1250	0.12505946	F	0
1251	0.05797946	F	0
1252	-0.12983833	F	0
1253	-0.1587559	F	0
1254	-0.11919634	F	0
1255	-0.1322503	F	0
1256	0.08753265	F	0
1257	0.2336591	F	0
1258	-0.265746	F	0
1259	0.19264331	F	0
1260	-0.119997405	F	0
1261	-0.15119912	F	0
1262	-0.18301481	F	0
1263	0.16811667	F	0
1264	-0.2975894	F	0
1265	0.090665855	F	0
1266	0.082364105	F	0
1267	-0.003214656	F	0
1268	0.24546939	F	0
1269	-0.28630438	F	0
1270	0.08290256	F	0
1271	0.20608306	F	0
1272	0.009437126	F	0
1273	0.07084596	F	0
1274	-0.2130552	F	0
1275	-0.06716071	F	0
1276	0.015863705	F	0
1277	0.12967266	F	0
1278	-0.24034087	F	0
1279	0.27844608	F	0
1280	0.039704893	F	0
1281	0.06914747	F	0
1282	-0.009860984	F	0
1283	0.14605825	F	0
1284	0.06030914	F	0
1285	-0.22793363	F	0
1286	-0.12799464	F	0
1287	0.1577944	F	0
1288	-0.28525737	F	0
1289	-0.2511893	F	0
1290	0.13923678	F	0
1291	0.2551799	F	0
1292	0.19062918	F	0
1293	-0.032129947	F	0
1294	-0.2779585	F	0
1295	0.010095969	F	0
1296	0.218142	F	0
1297	0.12693407	F	0
1298	0.11941974	F	0
1299	-0.08372705	F	0
1300	0.011996439	F	0
1301	0.07550948	F	0
1302	0.1856521	F	0
1303	0.1928889	F	0
1304	0.17425223	F	0
1305	-0.004083889	F	0
1306	-0.20271564	F	0
1307	-0.28789166	F	0
1308	0.2974463	F	0
1309	-0.035835247	F	0
1310	-0.29473358	F	0
1311	0.16141915	F	0
1312	0.10503653	F	0
1313	0.045618128	F	0
1314	-0.21626233	F	0
1315	0.26939934	F	0
1316	0.032349363	F	0
1317	-0.26751572	F	0
1318	0.06253805	F	0
1319	-0.1399313	F	0
1320	0.18618378	F	0
1321	0.10109053	F	0
1322	0.17485937	F	0
1323	0.056253742	F	0
1324	0.024935946	F	0
1325	0.15653451	F	0
1326	0.16453779	F	0
1327	-0.073582046	F	0
1328	-0.1264306	F	0
1329	0.24070688	F	0
1330	0.17932396	F	0
1331	0.26218247	F	0
1332	0.12896663	F	0
1333	-0.29317063	F	0
1334	0.027053537	F	0
1335	0.18528634	F	0
1336	-0.278841	F	0
1337	-0.09045044	F	0
1338	-0.10902333	F	0
1339	0.11300802	F	0
1340	0.0746426	F	0
1341	-0.27571705	F	0
1342	0.08859075	F	0
1343	0.2600945	F	0
1344	-0.13855118	F	0
1345	0.09289054	F	0
1346	0.21515703	F	0
1347	-0.27698362	F	0
1348	0.25384942	F	0
1349	0.09492934	F	0
1350	-0.26133257	F	0
1351	0.27889207	F	0
1352	-0.030463701	F	0
1353	-0.035388898	F	0
1354	0.10736365	F	0
1355	0.1366966	F	0
1356	0.15582803	F	0
1357	-0.28674677	F	0
1358	0.2939972	F	0
1359	-0.1976052	F	0
1360	0.28191495	F	0
1361	-0.024595609	F	0
1362	0.03285409	F	0
1363	-0.037588567	F	0
1364	0.09936688	F	0
1365	-0.026024729	F	0
1366	-0.19384553	F	0
1367	-0.14862531	F	0
1368	-0.20891286	F	0
1369	0.09560431	F	0
1370	-0.29422647	F	0
1371	0.15034279	F	0
1372	0.057608675	F	0
1373	0.08213547	F	0
1374	0.23431504	F	0
1375	-0.13925327	F	0
1376	-0.112911776	F	0
1377	0.07748465	F	0
1378	-0.083593935	F	0
1379	-0.18294413	F	0
1380	-0.2784344	F	0
1381	0.121319	F	0
1382	0.26666635	F	0
1383	0.13769639	F	0
1384	0.2670164	F	0
1385	-0.24812771	F	0
1386	-0.19485778	F	0
1387	-0.23097412	F	0
1388	-0.10156303	F	0
1389	-0.23013231	F	0
1390	0.02408088	F	0
1391	0.15119137	F	0
1392	-0.1163385	F	0
1393	-0.07608204	F	0
1394	0.29175657	F	0
1395	-0.07252936	F	0
1396	0.09082259	F	0
1397	-0.09507889	F	0
1398	0.2296464	F	0
1399	-0.06977887	F	0
1400	-2.5	T	3.H
1401	-2.3	T 	3.H
1402	-2.4	T	3.H
1403	-2.1	T 	3.H
1404	-1.5	T 	3.H
1405	-1.9	T	3.H
1406	-2	T	3.H
1407	-0.001891425	F	0
1408	0.20093597	F	0
1409	0.09068472	F	0
1410	0.11622452	F	0
1411	-0.050741788	F	0
1412	0.26984206	F	0
1413	0.044892605	F	0
1414	0.18558829	F	0
1415	0.2202369	F	0
1416	0.04252481	F	0
1417	-0.035652786	F	0
1418	-0.14973818	F	0
1419	-0.03259442	F	0
1420	0.25601918	F	0
1421	-0.28906235	F	0
1422	-0.037138604	F	0
1423	-0.10746402	F	0
1424	-0.18879917	F	0
1425	-0.18330383	F	0
1426	-0.042229593	F	0
1427	-0.20205478	F	0
1428	-0.08100387	F	0
1429	0.14613059	F	0
1430	0.07963814	F	0
1431	-0.25192836	F	0
1432	0.21267559	F	0
1433	-0.22935319	F	0
1434	-0.16797622	F	0
1435	0.11807688	F	0
1436	-0.015499135	F	0
1437	0.24531427	F	0
1438	0.06959241	F	0
1439	0.10908183	F	0
1440	0.2024566	F	0
1441	-0.18837482	F	0
1442	-0.13589357	F	0
1443	-0.17258145	F	0
1444	0.22900903	F	0
1445	-0.2979527	F	0
1446	0.05004076	F	0
1447	-0.23819692	F	0
1448	0.19879496	F	0
1449	0.29306814	F	0
1450	-0.20001316	F	0
1451	0.047607154	F	0
1452	0.01585436	F	0
1453	-0.2569228	F	0
1454	0.29309627	F	0
1455	0.28143156	F	0
1456	-0.29651776	F	0
1457	-0.24016921	F	0
1458	0.121650465	F	0
1459	0.24195558	F	0
1460	-0.01901475	F	0
1461	-0.13060676	F	0
1462	-0.068570726	F	0
1463	0.28456196	F	0
1464	-0.14840998	F	0
1465	-0.19565439	F	0
1466	-0.08911326	F	0
1467	-0.19249053	F	0
1468	-0.13553903	F	0
1469	-0.20629731	F	0
1470	-0.26777112	F	0
1471	0.23644821	F	0
1472	-0.03875379	F	0
1473	-0.17962343	F	0
1474	-0.1956765	F	0
1475	0.04184776	F	0
1476	0.23378137	F	0
1477	-0.2858261	F	0
1478	0.22295877	F	0
1479	0.1904296	F	0
1480	0.10454166	F	0
1481	0.06921245	F	0
1482	0.19830266	F	0
1483	-0.26302943	F	0
1484	-0.2048561	F	0
1485	0.014290593	F	0
1486	-0.19749868	F	0
1487	-0.01313357	F	0
1488	0.2706609	F	0
1489	-0.17685735	F	0
1490	0.012191099	F	0
1491	0.002618284	F	0
1492	-0.061278436	F	0
1493	-0.17133972	F	0
1494	0.021283574	F	0
1495	0.1889285	F	0
1496	0.042330924	F	0
1497	-0.29894036	F	0
1498	0.26872033	F	0
1499	-0.12863457	F	0
1500	0.11405568	F	0
1501	0.06462157	F	0
1502	0.16397892	F	0
1503	-0.21741961	F	0
1504	-0.14331882	F	0
1505	0.061031517	F	0
1506	0.0999485	F	0
1507	-0.21216665	F	0
1508	0.18165703	F	0
1509	-0.18050694	F	0
1510	0.018378258	F	0
1511	0.018107325	F	0
1512	0.27160943	F	0
1513	0.06468858	F	0
1514	-0.06256086	F	0
1515	0.23436518	F	0
1516	0.23690939	F	0
1517	-0.116691664	F	0
1518	-0.13597578	F	0
1519	-0.079474695	F	0
1520	0.008746386	F	0
1521	-0.2217324	F	0
1522	-0.20475054	F	0
1523	0.29550707	F	0
1524	-0.047631055	F	0
1525	0.16688061	F	0
1526	0.06420248	F	0
1527	-0.25378075	F	0
1528	0.2941133	F	0
1529	0.025157578	F	0
1530	-0.09567712	F	0
1531	-0.08636082	F	0
1532	0.23455355	F	0
1533	0.24504045	F	0
1534	-0.20511638	F	0
1535	0.013152866	F	0
1536	-0.23243366	F	0
1537	0.25479063	F	0
1538	-0.29312116	F	0
1539	0.13810043	F	0
1540	-0.058684602	F	0
1541	-0.24510914	F	0
1542	-0.005790503	F	0
1543	0.08199419	F	0
1544	-0.21787901	F	0
1545	0.24272196	F	0
1546	-0.23060589	F	0
1547	0.020150611	F	0
1548	-0.24410905	F	0
1549	-0.261077	F	0
1550	0.1661178	F	0
1551	-0.18449976	F	0
1552	-0.13574906	F	0
1553	0.18674253	F	0
1554	-0.077231005	F	0
1555	-0.24388632	F	0
1556	0.26372194	F	0
1557	0.17283665	F	0
1558	-0.17830151	F	0
1559	0.1935048	F	0
1560	-0.14374535	F	0
1561	-0.08613192	F	0
1562	0.28827247	F	0
1563	0.031045873	F	0
1564	0.028140973	F	0
1565	-0.13209106	F	0
1566	-0.10812406	F	0
1567	0.11085294	F	0
1568	0.21178354	F	0
1569	-0.13695154	F	0
1570	-0.00214016	F	0
1571	0.26527265	F	0
1572	0.21101584	F	0
1573	0.2877551	F	0
1574	0.19501056	F	0
1575	-0.06437387	F	0
1576	-0.1343744	F	0
1577	0.05844094	F	0
1578	-0.03254333	F	0
1579	-0.18386221	F	0
1580	0.23444583	F	0
1581	-0.030674798	F	0
1582	-0.006986433	F	0
1583	-0.24499853	F	0
1584	0.24883811	F	0
1585	0.03809117	F	0
1586	0.031802803	F	0
1587	-0.26269114	F	0
1588	-0.27039576	F	0
1589	-0.012019574	F	0
1590	-0.18043138	F	0
1591	0.18608917	F	0
1592	0.1703232	F	0
1593	-0.14713433	F	0
1594	0.0994502	F	0
1595	-0.15201756	F	0
1596	-0.031179445	F	0
1597	0.2564926	F	0
1598	-0.08594574	F	0
1599	-0.020908387	F	0
1600	0.03594008	F	0
1601	4.79E-04	F	0
1602	0.1365083	F	0
1603	-0.18566686	F	0
1604	-0.07300398	F	0
1605	0.19781093	F	0
1606	-0.25523922	F	0
1607	-0.20987196	F	0
1608	-0.17375237	F	0
1609	0.10946271	F	0
1610	-0.062269226	F	0
1611	-0.10445015	F	0
1612	0.26844668	F	0
1613	0.0814395	F	0
1614	0.2549951	F	0
1615	0.051068515	F	0
1616	0.00397105	F	0
1617	-0.06208988	F	0
1618	-0.20646279	F	0
1619	0.1568033	F	0
1620	-0.09473278	F	0
1621	0.06326936	F	0
1622	-0.18433216	F	0
1623	0.2137209	F	0
1624	0.27228647	F	0
1625	-0.19814329	F	0
1626	-0.28843632	F	0
1627	0.10148842	F	0
1628	-0.07669034	F	0
1629	0.11870906	F	0
1630	0.2179558	F	0
1631	0.19571456	F	0
1632	0.2550171	F	0
1633	0.098123856	F	0
1634	-0.19866413	F	0
1635	0.22508538	F	0
1636	-0.17812951	F	0
1637	0.008957109	F	0
1638	0.18963414	F	0
1639	0.20542473	F	0
1640	-0.2801651	F	0
1641	-0.26352072	F	0
1642	-0.21934141	F	0
1643	-0.057016958	F	0
1644	-0.03681991	F	0
1645	-0.22973956	F	0
1646	0.26867157	F	0
1647	0.07328098	F	0
1648	-0.28443897	F	0
1649	0.045954756	F	0
1650	-0.08768492	F	0
1651	0.2946086	F	0
1652	0.27778813	F	0
1653	0.16600232	F	0
1654	-0.1823175	F	0
1655	-0.033196192	F	0
1656	0.1446597	F	0
1657	-0.12983467	F	0
1658	-0.17032956	F	0
1659	0.17620702	F	0
1660	-0.17806129	F	0
1661	0.2914637	F	0
1662	0.11282994	F	0
1663	-0.2832869	F	0
1664	0.2420181	F	0
1665	0.11647367	F	0
1666	0.2597725	F	0
1667	0.20461424	F	0
1668	0.13302895	F	0
1669	-0.1288984	F	0
1670	-0.009227276	F	0
1671	0.13145185	F	0
1672	0.1811071	F	0
1673	0.17384338	F	0
1674	0.20254391	F	0
1675	0.2643677	F	0
1676	-0.120755	F	0
1677	0.13818836	F	0
1678	0.087251045	F	0
1679	0.22746953	F	0
1680	-0.22138415	F	0
1681	-0.03577481	F	0
1682	0.2746593	F	0
1683	-0.25950187	F	0
1684	0.24946879	F	0
1685	-0.2633445	F	0
1686	0.050903823	F	0
1687	0.05260807	F	0
1688	0.01865424	F	0
1689	-0.05768061	F	0
1690	0.27670148	F	0
1691	-0.010654032	F	0
1692	-0.12045028	F	0
1693	0.23498581	F	0
1694	0.26591182	F	0
1695	-0.270065	F	0
1696	0.067617275	F	0
1697	-0.09144142	F	0
1698	0.19218993	F	0
1699	-0.2502531	F	0
1700	0.26103485	F	0
1701	-0.008002247	F	0
1702	-0.032939825	F	0
1703	-0.10063321	F	0
1704	8.04E-04	F	0
1705	0.050154455	F	0
1706	0.17707567	F	0
1707	0.14692922	F	0
1708	0.12845111	F	0
1709	0.2643654	F	0
1710	-0.019185977	F	0
1711	-0.11557315	F	0
1712	-0.18811178	F	0
1713	-0.02494781	F	0
1714	0.048296247	F	0
1715	0.091467984	F	0
1716	0.07123382	F	0
1717	0.19571833	F	0
1718	-0.12399876	F	0
1719	0.26148105	F	0
1720	-0.17367394	F	0
1721	0.053636324	F	0
1722	0.12998453	F	0
1723	0.22563845	F	0
1724	-0.23360527	F	0
1725	0.077164404	F	0
1726	-0.14230429	F	0
1727	-0.14120446	F	0
1728	-0.010191975	F	0
1729	-0.066968106	F	0
1730	0.06592499	F	0
1731	0.11951359	F	0
1732	-0.22197632	F	0
1733	0.019080132	F	0
1734	-0.11210487	F	0
1735	0.16275968	F	0
1736	-0.14716437	F	0
1737	0.03884451	F	0
1738	0.15685132	F	0
1739	-0.030851157	F	0
1740	0.21971735	F	0
1741	-0.075988516	F	0
1742	0.06658687	F	0
1743	0.25861856	F	0
1744	0.022524329	F	0
1745	0.02918309	F	0
1746	-0.26882082	F	0
1747	0.19919801	F	0
1748	0.12602924	F	0
1749	0.20052952	F	0
1750	-0.1432041	F	0
1751	-0.21694164	F	0
1752	0.002724045	F	0
1753	-0.28419077	F	0
1754	-0.1922324	F	0
1755	-0.27769586	F	0
1756	-0.2709658	F	0
1757	-0.1921158	F	0
1758	-0.1127916	F	0
1759	-0.08401155	F	0
1760	0.09355135	F	0
1761	-0.28274348	F	0
1762	0.059303183	F	0
1763	-0.24239106	F	0
1764	0.18610154	F	0
1765	-0.22869949	F	0
1766	0.015964625	F	0
1767	-0.21113573	F	0
1768	0.17142694	F	0
1769	-0.14123589	F	0
1770	0.034900304	F	0
1771	-0.13927521	F	0
1772	0.25497034	F	0
1773	0.05776012	F	0
1774	0.08921519	F	0
1775	0.2368942	F	0
1776	-0.27928784	F	0
1777	0.083867796	F	0
1778	-0.24948835	F	0
1779	-0.03248737	F	0
1780	-0.23777916	F	0
1781	0.05211287	F	0
1782	-0.22196586	F	0
1783	-0.027525354	F	0
1784	0.03803864	F	0
1785	-0.20750736	F	0
1786	-0.29425758	F	0
1787	0.20400997	F	0
1788	0.06123547	F	0
1789	-0.17663842	F	0
1790	0.027282696	F	0
1791	0.007196787	F	0
1792	0.08042437	F	0
1793	0.0703908	F	0
1794	-0.06433794	F	0
1795	-0.035147507	F	0
1796	0.22574349	F	0
1797	0.12096376	F	0
1798	-0.19998242	F	0
1799	-0.10023109	F	0
1800	-0.22172992	F	0
1801	0.22476833	F	0
1802	0.25620747	F	0
1803	-0.28746694	F	0
1804	-0.12495724	F	0
1805	-0.20900556	F	0
1806	-0.048962638	F	0
1807	0.15719809	F	0
1808	0.18432997	F	0
1809	-0.00905534	F	0
1810	-0.18822892	F	0
1811	0.09984182	F	0
1812	-0.12300744	F	0
1813	0.25201333	F	0
1814	-0.18683921	F	0
1815	0.06657468	F	0
1816	0.17975013	F	0
1817	-0.27511138	F	0
1818	0.18356782	F	0
1819	-0.23216876	F	0
1820	0.1248712	F	0
1821	-0.17951958	F	0
1822	-0.17016916	F	0
1823	0.18480386	F	0
1824	-0.1917314	F	0
1825	0.04647459	F	0
1826	0.2673747	F	0
1827	-0.07835012	F	0
1828	-0.26580796	F	0
1829	-0.17443618	F	0
1830	-0.2823618	F	0
1831	0.26362747	F	0
1832	0.059670962	F	0
1833	0.14830264	F	0
1834	0.07923653	F	0
1835	-0.063411534	F	0
1836	-0.24442814	F	0
1837	0.20318317	F	0
1838	-0.20764212	F	0
1839	-0.26271972	F	0
1840	-0.12640524	F	0
1841	0.13492645	F	0
1842	0.197732	F	0
1843	0.19668208	F	0
1844	0.24974504	F	0
1845	0.20913278	F	0
1846	0.04209277	F	0
1847	0.2501242	F	0
1848	0.28477708	F	0
1849	-0.29266742	F	0
1850	-0.09860677	F	0
1851	-0.28178754	F	0
1852	-0.0791822	F	0
1853	0.24112819	F	0
1854	0.081117965	F	0
1855	0.25160426	F	0
1856	-0.019161392	F	0
1857	0.05751507	F	0
1858	0.20987299	F	0
1859	0.2604537	F	0
1860	0.053855546	F	0
1861	-0.2903804	F	0
1862	0.2680194	F	0
1863	0.035870265	F	0
1864	0.293698	F	0
1865	-0.2120111	F	0
1866	0.18745346	F	0
1867	-0.023994552	F	0
1868	0.2528978	F	0
1869	-0.15278354	F	0
1870	0.22172081	F	0
1871	-0.24659245	F	0
1872	-0.004289342	F	0
1873	-0.17891371	F	0
1874	0.21748967	F	0
1875	0.003057369	F	0
1876	0.025493987	F	0
1877	0.096566185	F	0
1878	0.1189924	F	0
1879	0.0720208	F	0
1880	0.021624895	F	0
1881	0.012879273	F	0
1882	-0.29361796	F	0
1883	0.15192835	F	0
1884	0.009853855	F	0
1885	0.26653177	F	0
1886	0.107035495	F	0
1887	-0.28548533	F	0
1888	-0.012549785	F	0
1889	-0.26342726	F	0
1890	0.22567135	F	0
1891	0.18822443	F	0
1892	-0.20929337	F	0
1893	-0.20348899	F	0
1894	-0.085263655	F	0
1895	-0.14958496	F	0
1896	-0.27266932	F	0
1897	-0.14978875	F	0
1898	0.050849985	F	0
1899	-0.035040855	F	0
1900	0.19996226	F	0
1901	0.018741874	F	0
1902	0.29618332	F	0
1903	0.26907435	F	0
1904	0.019517407	F	0
1905	0.013543549	F	0
1906	-0.19451661	F	0
1907	0.20597994	F	0
1908	0.14826861	F	0
1909	-0.1415627	F	0
1910	0.29004097	F	0
1911	0.011505042	F	0
1912	-0.17746587	F	0
1913	-0.13111128	F	0
1914	0.069235176	F	0
1915	-0.10695535	F	0
1916	-0.21644136	F	0
1917	0.16159339	F	0
1918	0.0283746	F	0
1919	0.28828493	F	0
1920	0.092629135	F	0
1921	0.1508474	F	0
1922	0.15838988	F	0
1923	0.15889144	F	0
1924	-0.27731925	F	0
1925	0.19031471	F	0
1926	-0.22148031	F	0
1927	-0.13912219	F	0
1928	-0.19639228	F	0
1929	-0.060297932	F	0
1930	0.23746698	F	0
1931	0.13864626	F	0
1932	0.05220663	F	0
1933	-0.024499627	F	0
1934	-0.148411	F	0
1935	0.21371359	F	0
1936	-0.059861265	F	0
1937	0.22334987	F	0
1938	0.070519984	F	0
1939	-0.21808855	F	0
1940	-0.0554899	F	0
1941	0.1667348	F	0
1942	0.16121197	F	0
1943	0.19437128	F	0
1944	0.18562898	F	0
1945	0.08261214	F	0
1946	-0.12928563	F	0
1947	0.17787923	F	0
1948	0.085210405	F	0
1949	0.16922669	F	0
1950	0.16609967	F	0
1951	0.14920893	F	0
1952	0.1757593	F	0
1953	0.164764	F	0
1954	-0.143222	F	0
1955	-0.104186185	F	0
1956	0.058074396	F	0
1957	-0.2923597	F	0
1958	0.08002923	F	0
1959	-0.26821604	F	0
1960	-0.06122412	F	0
1961	0.060127903	F	0
1962	0.07491793	F	0
1963	-0.20675403	F	0
1964	-0.2165293	F	0
1965	0.106662184	F	0
1966	0.18284132	F	0
1967	0.11140779	F	0
1968	0.29363087	F	0
1969	-0.253425	F	0
1970	-0.20520274	F	0
1971	0.09422371	F	0
1972	-0.14353	F	0
1973	-0.07185193	F	0
1974	0.016044764	F	0
1975	-0.14082146	F	0
1976	-0.07293426	F	0
1977	-0.1832221	F	0
1978	0.13816567	F	0
1979	0.08996288	F	0
1980	-0.01931503	F	0
1981	0.1546925	F	0
1982	-0.003378302	F	0
1983	-0.26116452	F	0
1984	-0.1792687	F	0
1985	0.15305857	F	0
1986	-0.051262278	F	0
1987	0.1642414	F	0
1988	0.24394381	F	0
1989	0.059465982	F	0
1990	-0.2673728	F	0
1991	-0.02022103	F	0
1992	0.049438097	F	0
1993	-0.13532458	F	0
1994	0.26191238	F	0
1995	-0.004119024	F	0
1996	-0.068109065	F	0
1997	-0.14783724	F	0
1998	0.074177146	F	0
1999	0.15959986	F	0
2000	-0.07836907	F	0
2001	0.25239286	F	0
2002	-0.11707262	F	0
2003	0.1406598	F	0
2004	0.12560876	F	0
2005	-0.059096754	F	0
2006	-0.11658211	F	0
2007	-0.026538437	F	0
2008	-0.016818827	F	0
2009	0.11517744	F	0
2010	0.13204291	F	0
2011	-0.054999657	F	0
2012	0.2793541	F	0
2013	-6.51E-05	F	0
2014	0.25707173	F	0
2015	-0.08232071	F	0
2016	-0.2444091	F	0
2017	-0.1361357	F	0
2018	-0.23465273	F	0
2019	-0.106224306	F	0
2020	0.12450321	F	0
2021	-0.01702522	F	0
2022	0.2851518	F	0
2023	-0.13516043	F	0
2024	0.22970212	F	0
2025	-0.14336267	F	0
2026	0.22977927	F	0
2027	-0.1554217	F	0
2028	-0.20420106	F	0
2029	-0.027961299	F	0
2030	-0.22055988	F	0
2031	0.2578041	F	0
2032	-0.11399463	F	0
2033	0.12116727	F	0
2034	0.16096042	F	0
2035	-0.24920514	F	0
2036	0.225994	F	0
2037	0.10159912	F	0
2038	-0.044677496	F	0
2039	-5.83E-05	F	0
2040	0.16264103	F	0
2041	-0.22174875	F	0
2042	0.18243115	F	0
2043	0.025831211	F	0
2044	0.00498388	F	0
2045	0.14791696	F	0
2046	-0.19942568	F	0
2047	0.268932	F	0
2048	-0.15781264	F	0
2049	0.031797312	F	0
2050	0.21488437	F	0
2051	0.05083075	F	0
2052	0.0495233	F	0
2053	-0.27660975	F	0
2054	-0.18530945	F	0
2055	0.23148447	F	0
2056	-0.021671211	F	0
2057	-0.26000166	F	0
2058	-0.14600946	F	0
2059	0.0782303	F	0
2060	-0.020380054	F	0
2061	0.16576377	F	0
2062	-0.24764594	F	0
2063	0.18631715	F	0
2064	-0.26650158	F	0
2065	-0.2674618	F	0
2066	-0.07459237	F	0
2067	-0.06650288	F	0
2068	0.24769913	F	0
2069	-0.23795696	F	0
2070	-0.045364138	F	0
2071	0.21273792	F	0
2072	0.24858844	F	0
2073	-0.2113253	F	0
2074	-0.124430016	F	0
2075	0.0673909	F	0
2076	0.21663326	F	0
2077	-0.10304297	F	0
2078	-0.19847904	F	0
2079	-0.04782702	F	0
2080	0.215822	F	0
2081	-0.058957294	F	0
2082	0.20684972	F	0
2083	-0.1389058	F	0
2084	-0.06727025	F	0
2085	0.26581255	F	0
2086	0.16935375	F	0
2087	-0.100014485	F	0
2088	-0.024119394	F	0
2089	-0.07997895	F	0
2090	0.11568447	F	0
2091	0.23655565	F	0
2092	0.28977123	F	0
2093	-0.15841533	F	0
2094	0.12679648	F	0
2095	-0.06507114	F	0
2096	-0.08961943	F	0
2097	-0.29649267	F	0
2098	-0.15773493	F	0
2099	-0.22561118	F	0
2100	0.030201683	F	0
2101	0.036086913	F	0
2102	-0.14710528	F	0
2103	-0.036422435	F	0
2104	0.050792363	F	0
2105	0.08694414	F	0
2106	-0.009622796	F	0
2107	0.09167148	F	0
2108	0.17955245	F	0
2109	0.04506436	F	0
2110	-0.28915647	F	0
2111	-0.09291966	F	0
2112	0.17489654	F	0
2113	-0.061559565	F	0
2114	-0.17400946	F	0
2115	-0.21801187	F	0
2116	0.26020157	F	0
2117	-0.28294575	F	0
2118	-0.038951997	F	0
2119	0.007578414	F	0
2120	-0.1881299	F	0
2121	0.15383196	F	0
2122	-0.2868109	F	0
2123	0.17006016	F	0
2124	0.1805605	F	0
2125	0.2358572	F	0
2126	-0.25292802	F	0
2127	0.18163331	F	0
2128	0.12709689	F	0
2129	-0.12347563	F	0
2130	-0.20396313	F	0
2131	0.08330712	F	0
2132	0.24578175	F	0
2133	0.25646308	F	0
2134	0.13806881	F	0
2135	0.29800746	F	0
2136	0.20779598	F	0
2137	0.096962705	F	0
2138	-0.215028	F	0
2139	0.19268277	F	0
2140	0.2860813	F	0
2141	0.28427514	F	0
2142	-0.038712293	F	0
2143	-0.19285817	F	0
2144	0.22056155	F	0
2145	-0.10342872	F	0
2146	0.056323778	F	0
2147	-0.17487003	F	0
2148	0.24876957	F	0
2149	0.037476476	F	0
2150	-0.2917505	F	0
2151	0.09967382	F	0
2152	0.061908245	F	0
2153	0.15100737	F	0
2154	0.22354569	F	0
2155	-0.10000218	F	0
2156	-0.049915586	F	0
2157	0.08238201	F	0
2158	0.14818567	F	0
2159	-0.0786603	F	0
2160	0.27291557	F	0
2161	0.25757268	F	0
2162	-0.111241214	F	0
2163	-0.008234968	F	0
2164	0.032920457	F	0
2165	-0.018379737	F	0
2166	-0.16766576	F	0
2167	0.12160482	F	0
2168	0.1390652	F	0
2169	0.001626297	F	0
2170	-0.16680142	F	0
2171	-0.12858681	F	0
2172	-0.27345213	F	0
2173	-0.25501153	F	0
2174	0.022686422	F	0
2175	-0.03663417	F	0
2176	0.046364952	F	0
2177	0.22684278	F	0
2178	0.2551598	F	0
2179	-0.1712064	F	0
2180	-0.24558522	F	0
2181	0.122824624	F	0
2182	-0.07122238	F	0
2183	-0.22893178	F	0
2184	-0.285147	F	0
2185	-0.27584073	F	0
2186	0.014032211	F	0
2187	0.22833169	F	0
2188	0.28612697	F	0
2189	-0.16825941	F	0
2190	0.08611665	F	0
2191	0.24458331	F	0
2192	0.28057635	F	0
2193	-0.29574457	F	0
2194	-0.21097843	F	0
2195	-0.29958758	F	0
2196	0.1796984	F	0
2197	-0.0474404	F	0
2198	0.059846923	F	0
2199	-0.28381187	F	0
2200	-0.2528629	F	0
2201	-0.23159046	F	0
2202	0.21114948	F	0
2203	-0.07920937	F	0
2204	-0.2898333	F	0
2205	0.09030225	F	0
2206	0.20723328	F	0
2207	-0.22200777	F	0
